ts,Open,High,Low,Close,Volume,RSV,%K,%D,MACD,Signal,Histogram,ma5,ma10,ma20,ma60,ma120
2025-01-20,61.6,61.7,61.45,61.6,6508,93.1,78.46,65.36,0.05,-0.03,0.08,61.05,60.9,60.98,60.55,58.4
2025-01-21,61.3,61.55,61.2,61.5,6178,86.21,81.04,70.59,0.09,-0.01,0.1,61.22,60.95,61.01,60.6,58.44
2025-01-22,61.9,62.25,61.85,62.25,5977,100.0,87.36,76.18,0.18,0.02,0.15,61.6,61.08,61.07,60.67,58.49
2025-02-03,61.6,61.6,61.2,61.4,5170,26.09,66.94,73.1,0.17,0.05,0.12,61.6,61.13,61.05,60.72,58.54
2025-02-04,62.0,62.05,61.5,61.7,4218,47.62,60.5,68.9,0.18,0.07,0.11,61.69,61.22,61.04,60.77,58.58
2025-02-05,61.95,62.0,61.75,61.8,3154,57.14,59.38,65.72,0.2,0.1,0.1,61.73,61.39,61.05,60.85,58.64
2025-02-06,62.3,62.4,62.2,62.35,4129,95.83,71.53,67.66,0.26,0.13,0.13,61.9,61.56,61.11,60.93,58.71
2025-02-07,62.35,62.5,62.3,62.4,4040,92.31,78.46,71.26,0.3,0.16,0.14,61.93,61.76,61.21,61.02,58.78
2025-02-10,62.1,62.1,61.85,61.9,7277,40.0,65.64,69.38,0.28,0.18,0.1,62.03,61.82,61.29,61.08,58.85
2025-02-11,62.1,62.2,62.0,62.2,5959,60.0,63.76,67.51,0.29,0.2,0.09,62.13,61.91,61.39,61.11,58.93
2025-02-12,62.2,62.35,62.2,62.3,4104,69.23,65.58,66.87,0.3,0.22,0.08,62.23,61.98,61.44,61.15,59.0
2025-02-13,62.3,62.35,62.15,62.2,4411,53.85,61.67,65.13,0.3,0.23,0.06,62.2,62.05,61.5,61.18,59.07
2025-02-14,62.5,62.85,62.45,62.85,6341,100.0,74.45,68.24,0.34,0.25,0.09,62.29,62.11,61.59,61.21,59.14
2025-02-17,62.7,62.85,62.65,62.8,7388,94.12,81.0,72.49,0.37,0.27,0.09,62.47,62.25,61.69,61.25,59.21
2025-02-18,62.95,62.95,62.6,62.7,11635,68.75,76.92,73.97,0.37,0.29,0.08,62.57,62.35,61.78,61.28,59.27
2025-02-19,62.7,62.9,62.7,62.7,6196,68.75,74.2,74.04,0.36,0.3,0.06,62.65,62.44,61.92,61.32,59.33
2025-02-20,62.9,62.9,62.75,62.8,9950,70.0,72.8,73.63,0.36,0.31,0.05,62.77,62.48,62.02,61.37,59.39
2025-02-21,62.65,62.7,62.5,62.6,5618,22.22,55.94,67.73,0.34,0.32,0.02,62.72,62.5,62.14,61.41,59.44
2025-02-24,61.55,61.9,61.55,61.85,5745,21.43,44.44,59.97,0.25,0.31,-0.06,62.53,62.5,62.16,61.44,59.49
2025-02-25,61.45,61.45,61.15,61.2,16445,2.86,30.58,50.17,0.12,0.27,-0.15,62.23,62.4,62.15,61.46,59.54
2025-02-26,61.15,61.15,61.0,61.15,8164,7.89,23.02,41.12,0.02,0.23,-0.2,61.92,62.28,62.13,61.47,59.58
2025-02-27,60.95,61.15,60.85,61.15,3069,16.22,20.75,34.33,-0.05,0.18,-0.23,61.59,62.18,62.11,61.47,59.63
2025-03-03,61.15,61.25,61.0,61.25,2365,38.1,26.53,31.73,-0.1,0.13,-0.22,61.32,62.02,62.06,61.48,59.67
2025-03-04,60.55,60.55,60.2,60.4,4153,16.0,23.02,28.83,-0.2,0.07,-0.27,61.03,61.78,62.02,61.47,59.71
2025-03-05,59.9,59.9,59.6,59.65,6243,3.03,16.36,24.67,-0.34,-0.01,-0.33,60.72,61.48,61.91,61.44,59.74
2025-03-06,59.85,60.05,59.85,60.05,3970,27.27,20.0,23.11,-0.4,-0.08,-0.33,60.5,61.21,61.82,61.42,59.78
2025-03-07,59.25,59.35,59.1,59.2,2726,4.65,14.88,20.37,-0.52,-0.16,-0.36,60.11,60.85,61.67,61.38,59.8
2025-03-10,59.0,59.2,58.85,59.1,2640,14.71,14.82,18.52,-0.6,-0.24,-0.36,59.68,60.5,61.5,61.34,59.82
2025-03-11,57.55,58.05,57.3,58.0,5670,25.45,18.37,18.47,-0.75,-0.33,-0.42,59.2,60.11,61.31,61.28,59.84
2025-03-12,57.55,57.65,57.5,57.6,3066,10.91,15.88,17.61,-0.88,-0.43,-0.45,58.79,59.76,61.08,61.21,59.86
2025-03-13,57.8,57.8,57.4,57.45,3298,7.32,13.03,16.08,-0.97,-0.53,-0.44,58.27,59.39,60.84,61.15,59.88
2025-03-14,57.35,57.5,57.25,57.4,1894,7.69,11.25,14.47,-1.03,-0.62,-0.41,57.91,59.01,60.6,61.07,59.91
2025-03-17,57.9,57.95,57.75,57.95,3984,87.5,36.67,21.87,-1.01,-0.69,-0.32,57.68,58.68,60.35,61.02,59.93
2025-03-18,58.55,58.55,58.35,58.35,5199,84.62,52.65,32.13,-0.94,-0.74,-0.2,57.75,58.48,60.13,60.96,59.96
2025-03-19,58.15,58.15,58.05,58.1,2600,65.38,56.89,40.38,-0.89,-0.76,-0.13,57.85,58.32,59.9,60.9,59.98
2025-03-20,58.8,58.95,58.8,58.9,3371,97.06,70.28,50.35,-0.77,-0.77,-0.01,58.14,58.2,59.71,60.86,60.01
2025-03-21,58.6,58.65,58.45,58.5,2781,62.5,67.69,56.13,-0.71,-0.75,0.05,58.36,58.14,59.49,60.81,60.03
2025-03-24,58.8,59.0,58.8,59.0,1101,100.0,78.46,63.57,-0.6,-0.73,0.13,58.57,58.12,59.31,60.76,60.05
2025-03-25,59.6,59.65,59.5,59.55,2606,93.75,83.56,70.23,-0.47,-0.68,0.21,58.81,58.28,59.2,60.73,60.07
2025-03-26,59.75,59.8,59.7,59.8,2021,100.0,89.04,76.5,-0.34,-0.62,0.28,59.15,58.5,59.13,60.72,60.1
2025-03-27,59.1,59.25,59.0,59.15,2203,51.85,76.64,76.55,-0.29,-0.56,0.27,59.2,58.67,59.03,60.71,60.12
2025-03-28,59.0,59.1,58.95,59.1,890,30.0,61.09,71.4,-0.26,-0.5,0.25,59.32,58.84,58.92,60.68,60.13
2025-03-31,57.5,57.65,57.45,57.6,3282,6.38,42.86,61.88,-0.35,-0.48,0.12,59.04,58.81,58.74,60.63,60.14
2025-04-01,58.0,58.3,58.0,58.2,1555,31.91,39.21,54.33,-0.37,-0.46,0.09,58.77,58.79,58.63,60.57,60.14
2025-04-02,58.5,58.55,58.35,58.4,1229,52.78,43.73,50.79,-0.36,-0.44,0.08,58.49,58.82,58.57,60.51,60.16
2025-04-07,50.7,51.7,50.45,51.05,15611,6.94,31.47,44.35,-0.98,-0.54,-0.44,56.87,58.04,58.12,60.33,60.11
2025-04-08,52.45,53.25,52.4,52.85,6361,29.63,30.85,39.85,-1.27,-0.67,-0.6,55.62,57.47,57.8,60.19,60.07
2025-04-09,50.8,51.35,50.2,50.55,9702,4.19,21.97,33.89,-1.66,-0.85,-0.81,54.21,56.62,57.38,60.03,60.02
2025-04-10,56.6,56.65,55.7,55.8,8201,67.07,37.0,34.93,-1.46,-0.96,-0.5,53.73,56.25,57.26,59.95,60.0
2025-04-11,53.45,54.35,53.15,54.35,3995,64.34,46.11,38.66,-1.42,-1.04,-0.37,52.92,55.7,57.1,59.86,59.98
2025-04-14,55.2,55.2,54.65,55.1,5559,75.97,56.07,44.46,-1.3,-1.09,-0.21,53.73,55.3,56.98,59.75,59.96
2025-04-15,54.95,54.95,54.75,54.8,6184,71.32,61.15,50.02,-1.21,-1.11,-0.1,54.12,54.87,56.86,59.65,59.93
2025-04-16,54.35,54.5,54.0,54.0,3798,24.29,48.86,49.64,-1.19,-1.13,-0.07,54.81,54.51,56.66,59.53,59.89
2025-04-17,53.7,54.15,53.7,54.1,1312,46.34,48.02,49.1,-1.15,-1.13,-0.02,54.47,54.1,56.44,59.42,59.85
2025-04-18,54.2,54.35,54.0,54.2,1195,33.33,43.13,47.11,-1.09,-1.12,0.03,54.44,53.68,56.25,59.31,59.81
2025-04-21,53.6,53.6,53.15,53.2,2969,2.78,29.68,41.3,-1.12,-1.12,0.01,54.06,53.9,55.96,59.2,59.77
2025-04-22,52.7,52.8,52.55,52.65,1682,5.13,21.49,34.7,-1.16,-1.13,-0.03,53.63,53.88,55.67,59.06,59.72
2025-04-23,54.4,54.7,54.35,54.6,2578,95.35,46.11,38.5,-1.01,-1.11,0.1,53.75,54.28,55.45,58.97,59.68
2025-04-24,54.75,54.8,54.45,54.55,1780,88.89,60.37,45.79,-0.88,-1.07,0.19,53.84,54.15,55.2,58.85,59.65
2025-04-25,55.95,56.1,55.85,55.95,3679,95.77,72.17,54.58,-0.65,-0.99,0.34,54.19,54.32,55.01,58.76,59.63
2025-04-28,55.95,55.95,55.75,55.9,2006,94.37,79.57,62.91,-0.47,-0.9,0.42,54.73,54.4,54.85,58.67,59.61
2025-04-29,56.15,56.15,55.75,55.75,3391,77.78,78.97,68.27,-0.34,-0.8,0.45,55.35,54.49,54.68,58.57,59.59
2025-04-30,55.95,55.95,55.25,55.25,2765,47.06,68.33,68.29,-0.29,-0.7,0.42,55.48,54.61,54.56,58.46,59.56
2025-05-02,56.3,56.5,55.0,55.25,6097,16.67,51.11,62.56,-0.24,-0.62,0.38,55.62,54.73,54.42,58.35,59.54
2025-05-05,54.6,54.6,52.05,52.3,10257,5.62,35.95,53.69,-0.46,-0.59,0.13,54.89,54.54,54.11,58.2,59.48
2025-05-06,52.55,53.25,52.5,53.05,3535,22.47,31.46,46.28,-0.54,-0.58,0.04,54.32,54.52,54.21,58.05,59.45
2025-05-07,53.5,53.6,53.25,53.35,3131,29.21,30.71,41.09,-0.57,-0.58,0.01,53.84,54.59,54.23,57.9,59.42
2025-05-08,53.75,53.9,53.5,53.9,2996,41.57,34.33,38.84,-0.54,-0.57,0.03,53.57,54.52,54.4,57.76,59.39
2025-05-09,53.75,53.85,53.5,53.7,5704,64.71,44.46,40.71,-0.52,-0.56,0.04,53.26,54.44,54.3,57.62,59.35
2025-05-12,54.4,54.45,54.25,54.4,5236,97.44,62.12,47.84,-0.44,-0.54,0.1,53.68,54.28,54.3,57.49,59.3
2025-05-13,55.4,55.4,55.1,55.25,7324,93.02,72.42,56.04,-0.29,-0.5,0.2,54.12,54.22,54.31,57.38,59.26
2025-05-14,55.85,55.9,55.7,55.8,6884,95.83,80.22,64.1,-0.14,-0.43,0.29,54.61,54.22,54.36,57.27,59.22
2025-05-15,55.8,55.8,55.4,55.4,2014,79.17,79.87,69.36,-0.05,-0.36,0.31,54.91,54.24,54.43,57.14,59.18
2025-05-16,55.55,55.75,55.5,55.65,2246,84.85,81.53,73.41,0.04,-0.29,0.32,55.3,54.28,54.51,57.03,59.14
2025-05-19,55.7,55.8,55.65,55.7,2385,75.0,79.35,75.39,0.1,-0.22,0.32,55.56,54.62,54.58,56.91,59.09
2025-05-20,56.2,56.25,56.05,56.2,1986,94.12,84.27,78.35,0.19,-0.14,0.34,55.75,54.94,54.73,56.8,59.06
2025-05-21,56.0,56.0,55.7,55.8,3111,47.06,71.87,76.19,0.22,-0.08,0.3,55.75,55.18,54.89,56.68,59.03
2025-05-22,55.0,55.1,54.8,54.85,1898,3.45,49.06,67.15,0.16,-0.03,0.19,55.64,55.28,54.9,56.56,58.98
2025-05-23,54.85,54.95,54.7,54.75,998,3.23,33.78,56.03,0.1,-0.01,0.11,55.46,55.38,54.91,56.44,58.94
2025-05-26,54.85,54.95,54.7,54.85,2540,9.68,25.75,45.93,0.06,0.0,0.06,55.29,55.42,54.86,56.33,58.89
2025-05-27,54.85,54.85,54.55,54.7,1743,10.34,20.61,37.49,0.02,0.01,0.01,54.99,55.37,54.79,56.22,58.85
2025-05-28,55.55,55.55,55.25,55.25,2532,70.0,37.08,37.35,0.04,0.01,0.03,54.88,55.32,54.77,56.12,58.8
2025-05-29,56.0,56.15,55.95,56.1,2407,96.88,57.01,43.91,0.12,0.03,0.09,55.13,55.39,54.81,56.04,58.76
2025-06-02,55.4,55.4,55.05,55.2,2328,40.63,51.55,46.45,0.11,0.05,0.06,55.22,55.34,54.81,55.95,58.71
2025-06-03,55.5,55.6,55.4,55.45,2366,56.25,53.12,48.67,0.11,0.06,0.06,55.34,55.32,54.97,55.88,58.66
2025-06-04,56.0,56.1,55.9,56.0,2850,86.36,64.2,53.85,0.16,0.08,0.09,55.6,55.3,55.11,55.81,58.62
2025-06-05,55.85,55.85,55.7,55.85,734,72.73,67.04,58.25,0.19,0.1,0.09,55.72,55.3,55.24,55.76,58.57
2025-06-06,55.75,55.85,55.6,55.85,1579,76.19,70.09,62.19,0.2,0.12,0.08,55.67,55.4,55.34,55.71,58.52
2025-06-09,56.2,56.2,56.05,56.1,1196,87.5,75.89,66.76,0.23,0.14,0.09,55.85,55.54,55.46,55.67,58.48
2025-06-10,56.25,56.5,56.25,56.25,1375,72.22,74.67,69.4,0.26,0.16,0.1,56.01,55.68,55.55,55.65,58.43
2025-06-11,56.35,56.5,56.25,56.3,840,77.78,75.71,71.5,0.28,0.18,0.1,56.07,55.84,55.6,55.63,58.39
2025-06-12,56.15,56.15,55.65,55.75,2418,16.67,56.03,66.34,0.24,0.19,0.05,56.05,55.89,55.6,55.6,58.34
2025-06-13,55.25,55.25,54.75,55.15,5675,22.86,44.97,59.22,0.16,0.19,-0.03,55.91,55.79,55.59,55.56,58.29
2025-06-16,55.35,55.6,55.25,55.35,2652,34.29,41.41,53.28,0.11,0.17,-0.06,55.76,55.8,55.57,55.51,58.24
2025-06-17,55.4,55.55,55.35,55.45,1177,40.0,40.94,49.17,0.08,0.16,-0.07,55.6,55.8,55.56,55.46,58.18
2025-06-18,55.55,55.55,55.2,55.3,1780,39.29,40.39,46.24,0.05,0.14,-0.09,55.4,55.74,55.52,55.4,58.13
2025-06-19,55.15,55.25,55.0,55.2,1160,52.94,44.57,45.68,0.01,0.11,-0.1,55.29,55.67,55.48,55.35,58.08
2025-06-20,55.2,55.2,55.0,55.1,1061,16.67,35.27,42.21,-0.02,0.09,-0.11,55.28,55.6,55.5,55.28,58.02
2025-06-23,55.05,55.3,54.95,55.25,9206,50.0,40.18,41.54,-0.03,0.07,-0.1,55.26,55.51,55.52,55.21,57.97
2025-06-24,55.9,56.1,55.85,55.9,4433,82.61,54.32,45.8,0.01,0.06,-0.04,55.35,55.48,55.58,55.15,57.93
2025-06-25,56.15,56.15,55.9,56.05,1939,91.67,66.77,52.79,0.06,0.06,0.0,55.5,55.45,55.64,55.1,57.9
2025-06-26,55.95,55.95,55.5,55.55,3429,50.0,61.18,55.59,0.05,0.06,-0.0,55.57,55.43,55.66,55.04,57.86
2025-06-27,55.85,55.95,55.55,55.7,3737,62.5,61.62,57.6,0.06,0.06,0.0,55.69,55.48,55.64,55.0,57.82
2025-06-30,56.15,56.6,56.1,56.5,2922,90.91,71.38,62.19,0.13,0.07,0.06,55.94,55.6,55.7,54.98,57.77
2025-07-01,56.75,56.8,56.45,56.45,1230,73.08,71.95,65.44,0.18,0.09,0.09,56.05,55.7,55.75,54.94,57.73
2025-07-02,56.65,56.65,56.4,56.55,1068,80.77,74.89,68.59,0.22,0.11,0.1,56.15,55.82,55.78,55.04,57.68
2025-07-03,56.55,56.55,56.2,56.25,1113,56.0,68.59,68.59,0.22,0.13,0.09,56.29,55.93,55.8,55.09,57.64
2025-07-04,56.55,56.6,56.4,56.4,1685,42.86,60.01,65.73,0.23,0.15,0.08,56.43,56.06,55.83,55.19,57.61
2025-07-07,56.55,56.85,56.45,56.75,2082,84.62,68.21,66.56,0.26,0.17,0.09,56.48,56.21,55.86,55.2,57.58
2025-07-08,56.7,56.75,56.6,56.7,992,76.92,71.12,68.08,0.28,0.19,0.09,56.53,56.29,55.88,55.24,57.55
2025-07-09,56.7,56.75,56.6,56.65,615,69.23,70.49,68.88,0.28,0.21,0.07,56.55,56.35,55.9,55.27,57.51
2025-07-10,57.1,57.2,57.0,57.15,1321,93.75,78.24,72.0,0.32,0.23,0.09,56.73,56.51,55.97,55.31,57.48
2025-07-11,57.25,57.35,57.15,57.25,1231,88.89,81.79,75.27,0.35,0.25,0.1,56.9,56.66,56.08,55.36,57.45
2025-07-14,57.15,57.15,56.9,57.05,730,60.0,74.53,75.02,0.35,0.27,0.09,56.96,56.72,56.16,55.41,57.42
2025-07-15,57.4,57.85,57.4,57.75,954,92.0,80.35,76.8,0.41,0.29,0.11,57.17,56.85,56.28,55.47,57.39
2025-07-16,57.45,57.45,57.25,57.35,1396,47.37,69.36,74.32,0.41,0.31,0.09,57.31,56.93,56.38,55.54,57.37
2025-07-17,57.6,57.7,57.45,57.6,2785,73.68,70.8,73.14,0.42,0.33,0.09,57.4,57.06,56.5,55.62,57.34
2025-07-18,58.05,58.1,57.9,58.1,1484,100.0,80.53,75.61,0.47,0.36,0.11,57.57,57.24,56.65,55.68,57.32
2025-07-21,58.05,58.1,57.95,58.05,2644,94.12,85.06,78.76,0.49,0.38,0.11,57.77,57.36,56.79,55.74,57.3
2025-07-22,58.05,58.05,57.85,57.85,1775,70.59,80.24,79.25,0.48,0.4,0.08,57.79,57.48,56.88,55.77,57.27
2025-07-23,58.0,58.1,57.85,57.95,2890,76.92,79.13,79.21,0.47,0.41,0.06,57.91,57.61,56.98,55.81,57.24
2025-07-24,58.2,58.35,58.2,58.3,1565,90.0,82.75,80.39,0.49,0.43,0.06,58.05,57.72,57.12,55.85,57.21
2025-07-25,58.6,58.8,58.6,58.65,3353,84.21,83.24,81.34,0.52,0.45,0.08,58.16,57.86,57.26,55.9,57.18
2025-07-28,59.05,59.25,59.0,59.25,1602,100.0,88.83,83.84,0.59,0.47,0.12,58.4,58.08,57.4,55.97,57.16
2025-07-29,59.3,59.55,59.2,59.45,1747,94.12,90.59,86.09,0.65,0.5,0.15,58.72,58.26,57.55,56.09,57.14
2025-07-30,59.4,59.4,59.2,59.35,1237,85.19,88.79,86.99,0.67,0.54,0.14,59.0,58.46,57.69,56.2,57.12
2025-07-31,59.75,60.2,59.75,60.15,2395,96.87,91.48,88.49,0.75,0.57,0.17,59.37,58.71,57.89,56.31,57.11
2025-08-01,59.4,59.7,59.3,59.4,2692,33.33,72.1,83.02,0.73,0.6,0.12,59.52,58.84,58.04,56.4,57.08
2025-08-04,59.0,59.0,58.35,58.55,2254,10.81,51.67,72.57,0.62,0.61,0.02,59.38,58.89,58.13,56.48,57.05
2025-08-05,59.35,59.45,59.3,59.45,1360,59.46,54.27,66.47,0.61,0.61,0.01,59.38,59.05,58.26,56.57,57.03
2025-08-06,59.2,59.4,58.95,59.4,1973,56.76,55.1,62.68,0.59,0.6,-0.01,59.39,59.19,58.4,56.64,57.01
2025-08-07,59.6,59.75,59.35,59.4,1687,75.0,61.73,62.36,0.57,0.6,-0.03,59.24,59.3,58.52,56.7,56.98
2025-08-08,59.4,59.5,59.3,59.45,833,78.57,67.34,64.02,0.54,0.59,-0.05,59.25,59.39,58.62,56.76,56.95
2025-08-11,59.8,60.0,59.8,59.85,1866,85.71,73.47,67.17,0.55,0.58,-0.03,59.51,59.45,58.77,56.83,56.93
2025-08-12,59.8,59.8,59.65,59.7,2141,71.43,72.79,69.04,0.53,0.57,-0.04,59.56,59.47,58.86,56.9,56.9
2025-08-13,60.25,60.4,60.25,60.35,4174,95.45,80.34,72.81,0.56,0.57,-0.01,59.75,59.57,59.01,56.97,56.88
2025-08-14,60.45,60.5,60.35,60.4,2441,91.67,84.12,76.58,0.58,0.57,0.01,59.95,59.6,59.15,57.04,56.86
2025-08-15,60.75,60.9,60.7,60.85,4575,96.0,88.08,80.41,0.63,0.58,0.05,60.23,59.74,59.29,57.14,56.85
2025-08-18,60.65,60.75,60.6,60.7,3421,84.0,86.72,82.51,0.64,0.59,0.04,60.4,59.96,59.42,57.24,56.84
2025-08-19,60.65,60.7,60.5,60.5,3182,38.46,70.63,78.55,0.61,0.6,0.02,60.56,60.06,59.56,57.34,56.83
2025-08-20,60.35,60.55,60.35,60.4,4061,9.09,50.12,69.08,0.58,0.59,-0.01,60.57,60.16,59.68,57.43,56.83
2025-08-21,60.45,61.05,60.45,60.9,5597,78.57,59.6,65.92,0.58,0.59,-0.01,60.67,60.31,59.81,57.53,56.83
2025-08-22,60.9,61.15,60.8,60.85,5492,62.5,60.57,64.14,0.58,0.59,-0.01,60.67,60.45,59.92,57.61,56.82
2025-08-25,61.45,61.6,61.4,61.55,6215,96.0,72.38,66.88,0.62,0.59,0.03,60.84,60.62,60.03,57.71,56.83
2025-08-26,61.35,61.4,61.15,61.35,2671,80.0,74.92,69.56,0.62,0.6,0.02,61.01,60.78,60.13,57.81,56.85
2025-08-27,61.8,61.9,61.75,61.8,5368,93.1,80.98,73.37,0.65,0.61,0.05,61.29,60.93,60.25,57.91,56.86
2025-08-28,61.8,61.85,61.7,61.75,8314,86.36,82.78,76.5,0.66,0.62,0.04,61.46,61.07,60.33,58.01,56.88
2025-08-29,62.0,62.15,62.0,62.0,4625,85.0,83.52,78.84,0.68,0.63,0.05,61.69,61.18,60.46,58.11,56.91
2025-09-01,61.9,62.05,61.75,61.75,3788,60.0,75.68,77.79,0.66,0.63,0.02,61.73,61.28,60.62,58.2,56.94
2025-09-02,61.85,61.95,61.75,61.8,8579,22.22,57.86,71.14,0.63,0.63,-0.0,61.82,61.42,60.74,58.29,56.97
2025-09-03,61.75,61.8,61.65,61.65,2786,0.0,38.57,60.29,0.59,0.63,-0.03,61.79,61.54,60.85,58.38,57.01
2025-09-04,61.9,62.05,61.85,61.9,6903,50.0,42.38,54.32,0.57,0.62,-0.04,61.82,61.64,60.98,58.49,57.05
2025-09-05,62.35,62.55,62.3,62.4,4031,83.33,56.03,54.89,0.59,0.61,-0.02,61.9,61.8,61.12,58.61,57.08
2025-09-08,62.3,62.3,61.95,62.1,2063,50.0,54.02,54.6,0.57,0.61,-0.03,61.97,61.85,61.23,58.72,57.11
2025-09-09,61.95,61.95,61.7,61.7,10644,5.56,37.87,49.02,0.51,0.59,-0.08,61.95,61.89,61.34,58.82,57.14
2025-09-10,61.9,62.05,61.75,61.8,3962,11.76,29.17,42.4,0.46,0.57,-0.1,61.98,61.88,61.41,58.93,57.17
2025-09-11,61.9,62.25,61.8,62.15,3883,52.94,37.09,40.63,0.45,0.55,-0.09,62.03,61.92,61.5,59.05,57.2
2025-09-12,62.45,62.5,62.2,62.3,4597,75.0,49.73,43.66,0.45,0.53,-0.08,62.01,61.96,61.57,59.17,57.23
2025-09-15,62.35,62.6,62.35,62.6,4305,100.0,66.48,51.27,0.47,0.52,-0.05,62.11,62.04,61.66,59.29,57.25
2025-09-16,62.6,62.65,62.4,62.55,6714,88.89,73.95,58.83,0.47,0.51,-0.04,62.28,62.11,61.76,59.4,57.27
2025-09-17,62.35,62.45,62.15,62.15,6684,41.18,63.03,60.23,0.42,0.49,-0.07,62.35,62.16,61.85,59.5,57.3
2025-09-18,62.5,62.7,62.4,62.7,3680,100.0,75.35,65.27,0.43,0.48,-0.05,62.46,62.24,61.94,59.62,57.33
2025-09-19,62.7,62.85,62.6,62.65,4693,71.43,74.04,68.2,0.43,0.47,-0.05,62.53,62.27,62.03,59.74,57.37
2025-09-22,63.0,63.35,63.0,63.2,6013,87.5,78.53,71.64,0.46,0.47,-0.01,62.65,62.38,62.11,59.85,57.41
2025-09-23,63.35,63.5,63.3,63.45,5377,96.3,84.45,75.91,0.5,0.47,0.03,62.83,62.55,62.22,59.97,57.46
2025-09-24,63.4,63.45,63.2,63.45,3873,95.45,88.12,79.98,0.52,0.48,0.04,63.09,62.72,62.3,60.08,57.56
2025-09-25,63.4,63.5,63.25,63.4,3483,88.89,88.38,82.78,0.53,0.49,0.03,63.23,62.84,62.39,60.2,57.65
2025-09-26,63.25,63.4,63.0,63.2,8765,40.0,72.25,79.27,0.5,0.49,0.01,63.34,62.94,62.45,60.31,57.75
2025-09-30,63.5,63.75,63.5,63.7,3617,93.33,79.28,79.27,0.52,0.5,0.02,63.44,63.04,62.54,60.43,57.82
2025-10-01,63.7,63.75,63.55,63.7,3040,93.33,83.96,80.84,0.52,0.5,0.02,63.49,63.16,62.64,60.55,57.9
2025-10-02,64.0,64.1,63.9,64.05,1139,95.45,87.79,83.16,0.54,0.51,0.03,63.61,63.35,62.76,60.67,57.97
2025-10-03,64.15,64.3,64.1,64.2,6464,92.31,89.3,85.2,0.56,0.52,0.05,63.77,63.5,62.87,60.79,58.05
2025-10-07,64.45,64.5,63.85,64.05,16806,55.0,77.87,82.76,0.56,0.53,0.03,63.94,63.64,62.96,60.9,58.13
2025-10-08,64.25,64.4,64.15,64.25,8364,73.68,76.47,80.66,0.56,0.53,0.03,64.05,63.74,63.06,61.02,58.22
2025-10-09,64.6,64.65,64.4,64.55,5464,87.5,80.15,80.49,0.58,0.54,0.04,64.22,63.86,63.21,61.13,58.3
2025-10-13,63.5,63.85,63.5,63.85,3714,30.43,63.58,74.85,0.52,0.54,-0.02,64.18,63.9,63.31,61.24,58.39
2025-10-14,64.25,64.25,63.75,63.85,1200,30.43,52.53,67.41,0.47,0.52,-0.06,64.11,63.94,63.39,61.35,58.48
2025-10-15,64.0,64.1,63.8,64.0,1050,43.48,49.51,61.45,0.44,0.51,-0.07,64.1,64.02,63.48,61.44,58.56
2025-10-16,64.0,64.0,63.8,63.9,8470,34.78,44.6,55.83,0.4,0.49,-0.09,64.03,64.04,63.54,61.54,58.64
2025-10-17,63.55,63.65,63.25,63.3,2690,5.0,31.4,47.69,0.31,0.45,-0.15,63.78,64.0,63.58,61.63,58.7
2025-10-20,64.0,64.2,63.95,63.95,5416,70.0,44.27,46.55,0.29,0.43,-0.13,63.8,63.99,63.67,61.73,58.77
2025-10-21,64.5,64.75,64.5,64.55,2099,86.67,58.4,50.5,0.33,0.41,-0.08,63.94,64.03,63.76,61.84,58.84
2025-10-22,64.65,65.05,64.6,65.0,6552,97.22,71.34,57.45,0.39,0.4,-0.02,64.14,64.12,63.88,61.94,58.92
2025-10-23,64.65,64.8,64.55,64.65,1224,77.78,73.49,62.79,0.39,0.4,-0.01,64.29,64.16,63.95,62.03,59.0
