ts,Open,High,Low,Close,Volume,ma5,ma10,ma20,ma60,ma120,RSV,%K,%D,MACD,Signal,Histogram,ma5,ma10,ma20,ma60,ma120
2024-11-19,95.6,95.65,95.2,95.3,4398,96.65,96.06,93.48,88.88,87.84,12.7,42.89,63.19,1.52,1.5,0.02,96.65,96.06,93.48,88.88,87.84
2024-11-20,97.05,97.35,96.85,97.3,7094,96.6,96.52,93.79,89.04,87.98,76.19,53.99,60.12,1.53,1.5,0.03,96.6,96.52,93.79,89.04,87.98
2024-11-21,96.7,96.95,96.5,96.9,2346,96.4,96.72,94.06,89.2,88.11,78.43,62.14,60.79,1.48,1.5,-0.02,96.4,96.72,94.06,89.2,88.11
2024-11-22,96.9,97.0,96.55,96.65,2868,96.33,96.75,94.38,89.39,88.23,71.43,65.24,62.27,1.4,1.48,-0.08,96.33,96.75,94.38,89.39,88.23
2024-11-25,97.2,97.5,97.2,97.25,1634,96.68,96.81,94.71,89.58,88.35,89.13,73.2,65.92,1.36,1.46,-0.1,96.68,96.81,94.71,89.58,88.35
2024-11-26,95.9,96.3,95.6,96.15,1945,96.85,96.75,94.93,89.76,88.47,28.95,58.45,63.43,1.22,1.41,-0.2,96.85,96.75,94.93,89.76,88.47
2024-11-27,96.95,96.95,96.45,96.45,2964,96.68,96.64,95.2,89.95,88.6,44.74,53.88,60.24,1.11,1.36,-0.25,96.68,96.64,95.2,89.95,88.6
2024-11-28,96.15,96.2,95.7,96.15,1457,96.53,96.46,95.35,90.17,88.73,28.95,45.57,55.35,0.99,1.29,-0.3,96.53,96.46,95.35,90.17,88.73
2024-11-29,96.05,96.55,96.0,96.55,865,96.51,96.42,95.68,90.38,88.85,50.0,47.05,52.58,0.92,1.23,-0.3,96.51,96.42,95.68,90.38,88.85
2024-12-02,96.65,97.05,96.55,96.9,3722,96.44,96.56,96.02,90.58,88.98,89.66,61.25,55.47,0.88,1.16,-0.28,96.44,96.56,96.02,90.58,88.98
2024-12-03,98.35,98.75,98.1,98.7,4749,96.95,96.9,96.48,90.8,89.11,98.36,73.62,61.52,0.99,1.13,-0.14,96.95,96.9,96.48,90.8,89.11
2024-12-04,99.5,99.7,99.4,99.4,6412,97.54,97.11,96.81,91.09,89.25,92.5,79.91,67.65,1.12,1.13,-0.01,97.54,97.11,96.81,91.09,89.25
2024-12-05,100.6,101.3,100.55,101.15,9940,98.54,97.54,97.13,91.41,89.4,97.17,85.67,73.66,1.35,1.17,0.18,98.54,97.54,97.13,91.41,89.4
2024-12-06,101.0,101.2,100.75,101.15,7249,99.46,97.98,97.37,91.72,89.54,96.84,89.39,78.9,1.49,1.23,0.26,99.46,97.98,97.37,91.72,89.54
2024-12-09,102.25,102.6,102.05,102.5,7814,100.58,98.51,97.66,92.08,89.68,97.78,92.19,83.33,1.69,1.31,0.38,100.58,98.51,97.66,92.08,89.68
2024-12-10,101.7,101.7,101.3,101.3,4547,101.1,99.02,97.89,92.41,89.8,59.37,81.25,82.64,1.7,1.38,0.32,101.1,99.02,97.89,92.41,89.8
2024-12-11,101.3,101.5,101.15,101.5,2332,101.52,99.53,98.08,92.74,89.91,46.34,69.61,78.3,1.7,1.44,0.26,101.52,99.53,98.08,92.74,89.91
2024-12-12,104.45,104.5,104.15,104.35,6211,102.16,100.35,98.41,93.07,90.04,96.0,78.41,78.33,1.91,1.52,0.39,102.16,100.35,98.41,93.07,90.04
2024-12-13,104.75,105.05,104.5,104.6,4542,102.85,101.16,98.79,93.38,90.17,88.46,81.76,79.48,2.06,1.62,0.44,102.85,101.16,98.79,93.38,90.17
2024-12-16,105.5,105.6,105.25,105.4,5628,103.43,102.0,99.28,93.72,90.31,95.51,86.34,81.76,2.2,1.73,0.48,103.43,102.0,99.28,93.72,90.31
2024-12-17,107.5,108.25,107.5,108.15,7328,104.8,102.95,99.92,94.1,90.49,98.59,90.43,84.65,2.51,1.87,0.64,104.8,102.95,99.92,94.1,90.49
2024-12-18,106.8,106.95,106.6,106.85,4383,105.87,103.7,100.4,94.44,90.65,65.85,82.23,83.85,2.58,2.0,0.58,105.87,103.7,100.4,94.44,90.65
2024-12-19,102.95,103.2,102.55,103.15,9609,105.63,103.9,100.72,94.7,90.8,10.53,58.33,75.34,2.27,2.05,0.22,105.63,103.9,100.72,94.7,90.8
2024-12-20,102.85,102.85,102.4,102.5,6657,105.21,104.03,101.01,94.94,90.93,1.71,39.46,63.38,1.94,2.03,-0.09,105.21,104.03,101.01,94.94,90.93
2024-12-23,104.65,105.35,104.4,105.35,5113,105.2,104.32,101.41,95.24,91.08,50.43,43.11,56.62,1.91,2.01,-0.1,105.2,104.32,101.41,95.24,91.08
2024-12-24,106.05,106.05,105.5,105.8,3277,104.73,104.76,101.9,95.54,91.21,74.73,53.65,55.63,1.9,1.99,-0.09,104.73,104.76,101.9,95.54,91.21
2024-12-25,106.95,108.0,106.95,107.65,6668,104.89,105.38,102.46,95.86,91.36,93.75,67.02,59.43,2.01,1.99,0.02,104.89,105.38,102.46,95.86,91.36
2024-12-26,107.55,107.75,107.25,107.6,3959,105.78,105.7,103.03,96.19,91.51,92.86,75.63,64.83,2.06,2.0,0.05,105.78,105.7,103.03,96.19,91.51
2024-12-27,107.2,107.2,106.75,106.8,2473,106.64,105.92,103.54,96.54,91.62,66.67,72.64,67.43,1.99,2.0,-0.01,106.64,105.92,103.54,96.54,91.62
2024-12-30,105.5,105.6,105.05,105.2,13047,106.61,105.9,103.96,96.83,91.72,5.08,50.12,61.66,1.76,1.96,-0.19,106.61,105.9,103.96,96.83,91.72
2024-12-31,104.3,104.55,104.05,104.5,2725,106.35,105.54,104.24,97.12,91.81,11.39,37.21,53.51,1.5,1.87,-0.37,106.35,105.54,104.24,97.12,91.81
2025-01-02,103.5,103.85,103.1,103.35,18689,105.49,105.19,104.44,97.35,91.88,5.38,26.6,44.54,1.19,1.75,-0.56,105.49,105.19,104.44,97.35,91.88
2025-01-03,104.1,104.25,103.5,103.65,11910,104.7,105.24,104.57,97.61,91.95,13.41,22.21,37.1,0.96,1.61,-0.65,104.7,105.24,104.57,97.61,91.95
2025-01-06,105.1,105.5,105.05,105.5,6161,104.44,105.54,104.78,97.87,92.03,96.0,46.8,40.33,0.93,1.48,-0.55,104.44,105.54,104.78,97.87,92.03
2025-01-07,106.95,106.95,106.1,106.1,7023,104.62,105.62,104.96,98.12,92.11,77.92,57.18,45.95,0.95,1.39,-0.44,104.62,105.62,104.96,98.12,92.11
2025-01-08,104.65,104.7,104.35,104.4,8891,104.6,105.48,105.12,98.33,92.22,33.77,49.37,47.09,0.8,1.28,-0.48,104.6,105.48,105.12,98.33,92.22
2025-01-09,104.1,104.85,104.1,104.75,9632,104.88,105.18,105.28,98.55,92.32,36.23,44.99,46.39,0.7,1.18,-0.47,104.88,105.18,105.28,98.55,92.32
2025-01-10,104.1,104.65,103.95,104.6,3032,105.07,104.88,105.3,98.78,92.41,21.67,37.22,43.33,0.61,1.07,-0.46,105.07,104.88,105.3,98.78,92.41
2025-01-13,103.05,103.05,102.45,102.55,7387,104.48,104.46,105.19,98.99,92.5,2.22,25.55,37.41,0.35,0.94,-0.59,104.48,104.46,105.19,98.99,92.5
2025-01-14,102.8,102.85,102.5,102.8,3056,103.82,104.22,105.06,99.2,92.6,14.58,21.9,32.24,0.17,0.8,-0.63,103.82,104.22,105.06,99.2,92.6
2025-01-15,102.0,102.0,101.75,101.9,2137,103.32,103.96,104.75,99.38,92.7,4.84,16.21,26.89,-0.04,0.65,-0.69,103.32,103.96,104.75,99.38,92.7
2025-01-16,104.45,104.5,103.65,103.7,6010,103.11,104.0,104.59,99.6,92.82,67.24,33.22,29.0,-0.04,0.52,-0.56,103.11,104.0,104.59,99.6,92.82
2025-01-17,103.15,103.5,103.1,103.5,3711,102.89,103.98,104.61,99.79,92.93,63.64,43.36,33.79,-0.06,0.42,-0.47,102.89,103.98,104.61,99.79,92.93
2025-01-20,104.6,104.65,104.0,104.3,3697,103.24,103.86,104.7,100.03,93.08,87.93,58.22,41.93,0.0,0.34,-0.34,103.24,103.86,104.7,100.03,93.08
2025-01-21,103.65,104.45,103.6,104.35,3340,103.55,103.68,104.65,100.26,93.22,89.66,68.7,50.85,0.05,0.29,-0.24,103.55,103.68,104.65,100.26,93.22
2025-01-22,106.7,107.65,106.35,107.6,9667,104.69,104.0,104.74,100.52,93.39,98.9,78.76,60.16,0.37,0.3,0.06,104.69,104.0,104.74,100.52,93.39
2025-02-03,104.2,105.1,104.0,104.25,8294,104.8,103.96,104.57,100.74,93.55,25.27,60.93,60.42,0.3,0.3,-0.0,104.8,103.96,104.57,100.74,93.55
2025-02-04,106.25,106.55,105.0,105.35,5713,105.17,104.03,104.46,100.94,93.69,43.21,55.03,58.62,0.35,0.31,0.04,105.17,104.03,104.46,100.94,93.69
2025-02-05,106.6,107.0,106.05,106.15,8726,105.54,104.39,104.42,101.21,93.87,62.96,57.67,58.3,0.44,0.33,0.11,105.54,104.39,104.42,101.21,93.87
2025-02-06,107.25,107.7,107.2,107.65,8435,106.2,104.88,104.55,101.51,94.12,98.65,71.33,62.65,0.63,0.39,0.25,106.2,104.88,104.55,101.51,94.12
2025-02-07,107.65,107.9,107.5,107.55,8703,106.19,105.44,104.7,101.81,94.34,91.03,77.9,67.73,0.76,0.46,0.3,106.19,105.44,104.7,101.81,94.34
2025-02-10,107.1,107.6,106.9,107.6,5840,106.86,105.83,104.91,102.06,94.55,89.66,81.82,72.42,0.84,0.53,0.31,106.86,105.83,104.91,102.06,94.55
2025-02-11,108.2,108.3,107.95,108.3,6760,107.45,106.31,105.15,102.28,94.79,100.0,87.88,77.58,0.95,0.6,0.34,107.45,106.31,105.15,102.28,94.79
2025-02-12,108.3,108.5,108.25,108.3,4041,107.88,106.71,105.29,102.48,95.01,87.5,87.75,80.97,1.01,0.68,0.33,107.88,106.71,105.29,102.48,95.01
2025-02-13,108.35,108.7,108.3,108.45,4244,108.04,107.12,105.4,102.68,95.23,86.11,87.2,83.05,1.05,0.74,0.31,108.04,107.12,105.4,102.68,95.23
2025-02-14,109.25,110.1,109.2,110.05,7864,108.54,107.36,105.69,102.9,95.45,98.44,90.95,85.68,1.2,0.83,0.38,108.54,107.36,105.69,102.9,95.45
2025-02-17,110.25,110.9,110.2,110.85,10847,109.19,108.02,105.99,103.12,95.67,98.31,93.4,88.25,1.36,0.93,0.44,109.19,108.02,105.99,103.12,95.67
2025-02-18,110.75,111.1,110.4,111.0,10848,109.73,108.59,106.31,103.34,95.89,96.49,94.43,90.31,1.47,1.02,0.45,109.73,108.59,106.31,103.34,95.89
2025-02-19,110.15,110.25,109.4,109.5,12657,109.97,108.92,106.66,103.55,96.07,42.86,77.24,85.96,1.4,1.09,0.3,109.97,108.92,106.66,103.55,96.07
2025-02-20,109.25,109.25,108.7,108.7,9547,110.02,109.03,106.95,103.77,96.26,0.0,51.49,74.47,1.25,1.12,0.13,110.02,109.03,106.95,103.77,96.26
2025-02-21,108.0,108.05,107.75,107.95,9033,109.6,109.07,107.26,103.98,96.43,5.97,36.32,61.75,1.05,1.11,-0.06,109.6,109.07,107.26,103.98,96.43
2025-02-24,105.8,106.25,105.35,105.55,11349,108.54,108.86,107.35,104.11,96.58,3.48,25.37,49.63,0.68,1.03,-0.35,108.54,108.86,107.35,104.11,96.58
2025-02-25,103.0,103.2,102.8,103.2,13934,106.98,108.35,107.33,104.22,96.71,5.37,18.7,39.32,0.19,0.88,-0.69,106.98,108.35,107.33,104.22,96.71
2025-02-26,101.85,102.1,101.7,102.05,16524,105.49,107.73,107.22,104.31,96.85,4.64,14.01,30.88,-0.28,0.67,-0.94,105.49,107.73,107.22,104.31,96.85
2025-02-27,103.0,103.2,102.65,103.2,5640,104.39,107.2,107.16,104.41,96.99,23.62,17.22,26.33,-0.52,0.45,-0.97,104.39,107.2,107.16,104.41,96.99
2025-03-03,101.3,101.6,100.85,101.55,8229,103.11,106.35,106.86,104.5,97.13,12.96,15.8,22.82,-0.83,0.22,-1.05,103.11,106.35,106.86,104.5,97.13
2025-03-04,98.9,99.5,98.55,99.5,11708,101.9,105.22,106.62,104.55,97.25,20.43,17.34,20.99,-1.22,-0.04,-1.18,101.9,105.22,106.62,104.55,97.25
2025-03-05,98.65,99.65,98.0,99.45,13467,101.15,104.07,106.33,104.6,97.39,27.88,20.86,20.95,-1.5,-0.31,-1.19,101.15,104.07,106.33,104.6,97.39
2025-03-06,98.9,99.05,98.6,99.0,7663,100.54,103.02,105.97,104.64,97.51,19.23,20.31,20.74,-1.72,-0.56,-1.15,100.54,103.02,105.97,104.64,97.51
2025-03-07,96.45,96.45,96.0,96.1,11508,99.12,101.76,105.39,104.63,97.6,1.79,14.14,18.54,-2.1,-0.84,-1.25,99.12,101.76,105.39,104.63,97.6
2025-03-10,94.5,94.8,94.2,94.55,8254,97.72,100.42,104.74,104.56,97.68,6.42,11.57,16.21,-2.48,-1.14,-1.34,97.72,100.42,104.74,104.56,97.68
2025-03-11,89.5,90.65,88.85,90.55,16137,95.93,98.92,103.89,104.42,97.75,15.74,12.96,15.13,-3.06,-1.49,-1.57,95.93,98.92,103.89,104.42,97.75
2025-03-12,92.35,92.65,92.3,92.45,6627,94.53,97.84,103.1,104.27,97.84,35.29,20.4,16.89,-3.28,-1.81,-1.46,94.53,97.84,103.1,104.27,97.84
2025-03-13,94.65,94.9,93.5,93.65,6147,93.46,97.0,102.36,104.15,97.93,63.16,34.65,22.81,-3.28,-2.08,-1.2,93.46,97.0,102.36,104.15,97.93
2025-03-14,92.9,93.25,92.75,93.2,3680,92.88,96.0,101.6,103.99,98.03,71.9,47.07,30.9,-3.26,-2.29,-0.96,92.88,96.0,101.6,103.99,98.03
2025-03-17,94.55,94.6,94.4,94.5,2603,92.87,95.29,100.82,103.88,98.15,93.39,62.51,41.43,-3.08,-2.44,-0.64,92.87,95.29,100.82,103.88,98.15
2025-03-18,94.95,95.25,94.65,94.75,2928,93.71,94.82,100.02,103.76,98.25,83.05,69.36,50.74,-2.87,-2.51,-0.35,93.71,94.82,100.02,103.76,98.25
2025-03-19,93.75,93.8,93.4,93.5,2666,93.92,94.22,99.15,103.58,98.33,30.0,56.24,52.57,-2.77,-2.56,-0.21,93.92,94.22,99.15,103.58,98.33
2025-03-20,95.65,96.1,95.65,96.05,2609,94.4,93.93,98.47,103.44,98.41,98.51,70.33,58.49,-2.43,-2.54,0.11,94.4,93.93,98.47,103.44,98.41
2025-03-21,94.65,94.8,94.45,94.6,1927,94.68,93.78,97.77,103.26,98.49,44.44,61.7,59.56,-2.26,-2.49,0.23,94.68,93.78,97.77,103.26,98.49
2025-03-24,95.8,95.9,95.75,95.8,2362,94.94,93.9,97.16,103.06,98.58,88.89,70.76,63.3,-1.99,-2.4,0.4,94.94,93.9,97.16,103.06,98.58
2025-03-25,97.1,97.15,96.75,96.8,4920,95.35,94.53,96.72,102.89,98.66,90.67,77.4,68.0,-1.67,-2.26,0.59,95.35,94.53,96.72,102.89,98.66
2025-03-26,98.4,98.5,98.1,98.25,4372,96.3,95.11,96.48,102.81,98.75,93.83,82.87,72.96,-1.28,-2.09,0.8,96.3,95.11,96.48,102.81,98.75
2025-03-27,95.3,95.65,95.15,95.4,3388,96.17,95.28,96.14,102.69,98.81,23.46,63.07,69.66,-1.22,-1.93,0.71,96.17,95.28,96.14,102.69,98.81
2025-03-28,94.6,94.65,94.45,94.55,1623,96.16,95.42,95.71,102.51,98.87,2.47,42.87,60.73,-1.22,-1.8,0.58,96.16,95.42,95.71,102.51,98.87
2025-03-31,90.2,90.55,89.9,90.35,5806,95.07,95.0,95.15,102.25,98.9,5.23,30.32,50.59,-1.57,-1.76,0.19,95.07,95.0,95.15,102.25,98.9
2025-04-01,90.6,91.25,90.5,91.25,2358,93.96,94.66,94.74,101.98,98.92,15.7,25.45,42.21,-1.72,-1.75,0.03,93.96,94.66,94.74,101.98,98.92
2025-04-02,92.15,92.55,92.1,92.5,1897,92.81,94.56,94.39,101.72,98.96,45.22,32.04,38.82,-1.69,-1.74,0.05,92.81,94.56,94.39,101.72,98.96
2025-04-07,76.15,79.5,76.15,77.65,26043,89.26,92.72,93.32,101.24,98.89,8.11,24.06,33.9,-2.93,-1.96,-0.97,89.26,92.72,93.32,101.24,98.89
2025-04-08,83.0,84.3,83.0,83.65,7832,87.08,91.62,92.7,100.88,98.86,45.73,31.28,33.03,-3.27,-2.2,-1.08,87.08,91.62,92.7,100.88,98.86
2025-04-09,80.45,81.5,79.1,79.8,9448,84.97,90.02,91.96,100.47,98.79,22.26,28.28,31.44,-3.81,-2.49,-1.32,84.97,90.02,91.96,100.47,98.79
2025-04-10,92.7,92.7,90.8,91.5,10277,85.02,89.49,92.01,100.27,98.81,92.75,49.77,37.55,-3.12,-2.6,-0.52,85.02,89.49,92.01,100.27,98.81
2025-04-11,86.8,88.85,86.65,88.85,4818,84.29,88.55,91.83,100.02,98.82,76.74,58.76,44.62,-2.79,-2.64,-0.15,84.29,88.55,91.83,100.02,98.82
2025-04-14,90.75,90.85,89.9,90.6,7216,86.88,88.07,91.68,99.78,98.82,84.56,67.36,52.2,-2.35,-2.58,0.24,86.88,88.07,91.68,99.78,98.82
2025-04-15,89.5,89.6,89.2,89.3,3171,88.01,87.54,91.48,99.5,98.81,75.0,69.9,58.1,-2.09,-2.49,0.41,88.01,87.54,91.48,99.5,98.81
2025-04-16,88.1,88.7,87.45,87.45,2977,89.54,87.26,91.13,99.21,98.77,13.22,51.01,55.74,-2.02,-2.41,0.39,89.54,87.26,91.13,99.21,98.77
2025-04-17,87.35,88.2,87.2,88.1,2361,88.86,86.94,90.8,98.94,98.74,34.52,45.52,52.33,-1.88,-2.31,0.43,88.86,86.94,90.8,98.94,98.74
2025-04-18,87.5,87.6,87.1,87.6,954,88.61,86.45,90.5,98.65,98.72,13.33,34.79,46.48,-1.79,-2.22,0.43,88.61,86.45,90.5,98.65,98.72
2025-04-21,86.4,86.4,85.35,85.4,2521,87.57,87.22,89.97,98.37,98.68,1.18,23.58,38.85,-1.88,-2.15,0.28,87.57,87.22,89.97,98.37,98.68
2025-04-22,84.35,84.85,84.3,84.35,2629,86.58,87.29,89.46,98.06,98.63,1.14,16.1,31.27,-2.0,-2.13,0.12,86.58,87.29,89.46,98.06,98.63
2025-04-23,88.4,88.55,87.85,88.45,2753,86.78,88.16,89.09,97.84,98.61,97.65,43.28,35.27,-1.71,-2.05,0.34,86.78,88.16,89.09,97.84,98.61
2025-04-24,90.3,90.4,89.55,89.65,3237,87.09,87.98,88.73,97.6,98.6,87.7,58.09,42.88,-1.35,-1.92,0.57,87.09,87.98,88.73,97.6,98.6
2025-04-25,95.05,95.2,94.55,94.8,5953,88.53,88.57,88.56,97.46,98.62,96.33,70.84,52.2,-0.62,-1.69,1.07,88.53,88.57,88.56,97.46,98.62
2025-04-28,94.8,95.0,94.7,94.8,2567,90.41,88.99,88.53,97.3,98.66,96.33,79.33,61.24,-0.07,-1.39,1.32,90.41,88.99,88.53,97.3,98.66
2025-04-29,95.15,95.25,94.6,94.7,1981,92.48,89.53,88.54,97.14,98.7,92.57,83.75,68.74,0.33,-1.08,1.41,92.48,89.53,88.54,97.14,98.7
2025-04-30,94.2,94.2,93.4,93.4,1922,93.47,90.12,88.69,96.9,98.71,67.54,78.35,71.94,0.51,-0.79,1.3,93.47,90.12,88.69,96.9,98.71
2025-05-02,96.05,96.45,94.35,94.5,4412,94.44,90.76,88.85,96.74,98.74,36.07,64.25,69.38,0.73,-0.51,1.24,94.44,90.76,88.85,96.74,98.74
2025-05-05,93.7,93.7,89.5,89.85,6930,93.45,90.99,88.72,96.48,98.71,5.04,44.51,61.09,0.47,-0.33,0.81,93.45,90.99,88.72,96.48,98.71
2025-05-06,88.0,91.3,88.0,90.9,4812,92.67,91.54,89.38,96.22,98.72,34.32,41.12,54.43,0.37,-0.21,0.58,92.67,91.54,89.38,96.22,98.72
2025-05-07,92.0,92.2,91.7,91.85,3751,92.1,92.29,89.79,95.96,98.74,45.56,42.6,50.49,0.37,-0.1,0.47,92.1,92.29,89.79,95.96,98.74
2025-05-08,92.1,92.95,91.7,92.95,2217,92.01,92.74,90.45,95.72,98.76,58.58,47.93,49.63,0.46,-0.0,0.46,92.01,92.74,90.45,95.72,98.76
2025-05-09,92.25,92.6,91.8,92.35,3242,91.58,93.01,90.49,95.46,98.76,76.32,57.39,52.22,0.46,0.08,0.38,91.58,93.01,90.49,95.46,98.76
2025-05-12,93.4,93.8,93.35,93.6,2248,92.33,92.89,90.73,95.22,98.75,96.55,70.44,58.29,0.56,0.17,0.39,92.33,92.89,90.73,95.22,98.75
2025-05-13,95.6,95.7,95.25,95.6,4132,93.27,92.97,90.98,95.01,98.74,97.5,79.46,65.35,0.8,0.29,0.52,93.27,92.97,90.98,95.01,98.74
2025-05-14,98.0,98.3,97.8,98.2,4908,94.54,93.32,91.42,94.84,98.76,98.48,85.8,72.17,1.19,0.45,0.74,94.54,93.32,91.42,94.84,98.76
2025-05-15,98.2,98.25,97.75,97.8,2473,95.51,93.76,91.94,94.63,98.76,92.31,87.97,77.44,1.43,0.63,0.8,95.51,93.76,91.94,94.63,98.76
2025-05-16,97.6,97.8,97.3,97.7,1866,96.58,94.08,92.42,94.41,98.77,87.88,87.94,80.94,1.57,0.8,0.77,96.58,94.08,92.42,94.41,98.77
2025-05-19,97.0,97.0,96.25,96.3,4432,97.12,94.72,92.86,94.17,98.75,34.43,70.1,77.33,1.52,0.93,0.59,97.12,94.72,92.86,94.17,98.75
2025-05-20,97.95,97.95,97.65,97.85,2101,97.57,95.42,93.48,93.97,98.76,78.05,72.75,75.8,1.59,1.05,0.54,97.57,95.42,93.48,93.97,98.76
2025-05-21,97.4,97.45,97.0,97.1,1837,97.35,95.94,94.12,93.78,98.77,42.5,62.67,71.42,1.56,1.14,0.41,97.35,95.94,94.12,93.78,98.77
2025-05-22,96.5,96.6,96.15,96.2,2336,97.03,96.27,94.5,93.58,98.78,2.78,42.7,61.85,1.42,1.19,0.23,97.03,96.27,94.5,93.58,98.78
2025-05-23,96.95,97.1,96.65,96.75,1426,96.84,96.71,94.86,93.44,98.78,33.33,39.58,54.43,1.35,1.22,0.13,96.84,96.71,94.86,93.44,98.78
2025-05-26,96.8,97.05,96.75,96.85,1635,96.95,97.04,94.96,93.33,98.78,38.89,39.35,49.4,1.28,1.23,0.05,96.95,97.04,94.96,93.33,98.78
2025-05-27,96.85,96.95,96.5,96.7,1264,96.72,97.15,95.06,93.24,98.78,42.31,40.34,46.38,1.19,1.22,-0.03,96.72,97.15,95.06,93.24,98.78
2025-05-28,98.4,98.45,98.15,98.25,3061,96.95,97.15,95.23,93.16,98.78,91.3,57.33,50.03,1.24,1.23,0.01,96.95,97.15,95.23,93.16,98.78
2025-05-29,100.35,100.55,100.2,100.4,7654,97.79,97.41,95.58,93.14,98.82,96.3,70.32,56.79,1.44,1.27,0.17,97.79,97.41,95.58,93.14,98.82
2025-06-02,98.0,98.25,97.85,98.0,2899,98.04,97.44,95.76,93.12,98.83,37.04,59.22,57.6,1.36,1.28,0.07,98.04,97.44,95.76,93.12,98.83
2025-06-03,99.4,99.5,99.2,99.3,1783,98.53,97.74,96.23,93.11,98.86,69.14,62.53,59.24,1.38,1.3,0.08,98.53,97.74,96.23,93.11,98.86
2025-06-04,99.7,99.9,99.45,99.6,2260,99.11,97.92,96.67,93.12,98.88,64.81,63.29,60.59,1.41,1.32,0.09,99.11,97.92,96.67,93.12,98.88
2025-06-05,100.2,100.2,100.0,100.05,3342,99.47,98.21,97.08,93.19,98.91,81.48,69.35,63.51,1.44,1.34,0.1,99.47,98.21,97.08,93.19,98.91
2025-06-06,99.9,100.3,99.85,100.25,4485,99.44,98.62,97.44,93.29,98.92,97.96,78.89,68.64,1.45,1.36,0.09,99.44,98.62,97.44,93.29,98.92
2025-06-09,100.7,101.0,100.7,100.75,3404,99.99,99.02,97.86,93.46,98.93,86.11,81.3,72.86,1.48,1.38,0.1,99.99,99.02,97.86,93.46,98.93
2025-06-10,101.0,101.55,100.85,100.85,9562,100.3,99.42,98.22,93.6,98.93,66.67,76.42,74.04,1.49,1.4,0.08,100.3,99.42,98.22,93.6,98.93
2025-06-11,100.85,100.95,100.5,100.5,3903,100.48,99.8,98.47,93.71,98.93,38.24,63.69,70.59,1.43,1.41,0.03,100.48,99.8,98.47,93.71,98.93
2025-06-12,100.5,100.5,99.9,100.0,2972,100.47,99.97,98.56,93.82,98.91,8.82,45.4,62.2,1.33,1.39,-0.07,100.47,99.97,98.56,93.82,98.91
2025-06-13,98.75,98.8,98.15,98.65,5847,100.15,99.8,98.6,93.89,98.88,14.71,35.17,53.19,1.11,1.34,-0.23,100.15,99.8,98.6,93.89,98.88
2025-06-16,99.35,99.6,99.05,99.1,3789,99.82,99.9,98.67,93.96,98.86,27.94,32.76,46.38,0.97,1.27,-0.31,99.82,99.9,98.67,93.96,98.86
2025-06-17,99.7,99.85,99.4,99.45,2716,99.54,99.92,98.83,94.06,98.82,46.43,37.32,43.36,0.87,1.2,-0.33,99.54,99.92,98.83,94.06,98.82
2025-06-18,100.0,100.7,100.0,100.1,2204,99.46,99.97,98.94,94.13,98.79,76.47,50.37,45.69,0.85,1.14,-0.29,99.46,99.97,98.94,94.13,98.79
2025-06-19,99.5,99.55,99.15,99.45,4643,99.35,99.91,99.06,94.21,98.74,50.98,50.57,47.32,0.76,1.07,-0.31,99.35,99.91,99.06,94.21,98.74
2025-06-20,99.55,99.6,99.3,99.5,1811,99.52,99.84,99.22,94.27,98.66,27.27,42.81,45.82,0.68,1.0,-0.32,99.52,99.84,99.22,94.27,98.66
2025-06-23,98.5,99.0,98.2,98.95,1785,99.49,99.66,99.34,94.31,98.6,30.0,38.54,43.39,0.56,0.92,-0.35,99.49,99.66,99.34,94.31,98.6
2025-06-24,100.7,100.8,100.1,100.25,12771,99.65,99.6,99.5,94.34,98.57,78.85,51.97,46.25,0.58,0.86,-0.28,99.65,99.6,99.5,94.34,98.57
2025-06-25,101.0,101.0,100.3,100.45,14671,99.72,99.59,99.69,94.43,98.56,80.36,61.43,51.31,0.6,0.81,-0.21,99.72,99.59,99.69,94.43,98.56
2025-06-26,101.1,101.2,100.65,100.85,4229,100.0,99.68,99.82,94.53,98.52,88.33,70.4,57.67,0.64,0.78,-0.14,100.0,99.68,99.82,94.53,98.52
2025-06-27,101.9,102.05,101.5,101.65,4615,100.43,99.98,99.88,94.72,98.48,89.61,76.8,64.05,0.73,0.77,-0.04,100.43,99.98,99.88,94.72,98.48
2025-06-30,103.2,103.95,102.95,103.8,5270,101.4,100.44,100.18,94.93,98.45,96.1,83.24,70.45,0.97,0.81,0.16,101.4,100.44,100.18,94.93,98.45
2025-07-01,104.45,104.75,103.65,103.65,12944,102.08,100.86,100.39,95.12,98.42,75.28,80.59,73.83,1.11,0.86,0.25,102.08,100.86,100.39,95.12,98.42
2025-07-02,102.6,102.65,102.0,102.1,2978,102.41,101.06,100.52,95.52,98.38,35.37,65.51,71.05,1.07,0.9,0.17,102.41,101.06,100.52,95.52,98.38
2025-07-03,102.35,102.35,101.8,102.05,2473,102.65,101.32,100.62,95.83,98.35,16.92,49.32,63.81,1.01,0.92,0.09,102.65,101.32,100.62,95.83,98.35
2025-07-04,103.35,103.5,102.85,103.0,4429,102.92,101.68,100.76,96.22,98.34,40.68,46.44,58.02,1.03,0.94,0.09,102.92,101.68,100.76,96.22,98.34
2025-07-07,103.15,103.6,102.95,103.35,1638,102.83,102.12,100.88,96.41,98.34,52.54,48.47,54.84,1.06,0.96,0.1,102.83,102.12,100.88,96.41,98.34
