ts,Open,High,Low,Close,Volume,RSV,%K,%D,MACD,Signal,Histogram,ma5,ma10,ma20,ma60,ma120
2025-07-14,49.59,51.6,49.21,51.45,413140.0,97.18,44.91,41.38,-32.05,-17.66,-14.39,49.05,115.94,145.2,174.1,172.74
2025-07-21,51.1,51.3,50.45,50.9,345156.0,86.84,58.89,47.22,-33.03,-20.46,-12.58,49.82,102.73,138.42,172.1,170.92
2025-07-28,51.2,51.6,50.25,51.1,416258.0,85.25,67.67,54.04,-33.17,-22.77,-10.4,50.39,89.76,131.95,170.19,169.16
2025-08-04,50.65,52.6,50.4,52.45,364600.0,96.58,77.31,61.8,-32.58,-24.55,-8.03,51.1,77.03,125.43,168.18,167.47
2025-08-11,52.35,53.4,52.05,53.15,313602.0,94.03,82.89,68.83,-31.52,-25.82,-5.7,51.81,64.15,119.13,166.07,165.83
2025-08-18,52.95,53.35,51.5,51.75,415840.0,47.62,71.13,69.59,-30.31,-26.63,-3.67,51.87,50.46,112.91,163.79,164.23
2025-08-25,52.45,53.15,52.3,52.5,288172.0,71.43,71.23,70.14,-28.82,-27.03,-1.79,52.19,51.01,107.31,161.55,162.67
2025-09-01,52.15,52.9,51.75,52.85,223264.0,81.67,74.71,71.66,-27.19,-27.06,-0.13,52.54,51.46,101.91,159.24,161.17
2025-09-08,53.4,56.0,53.25,56.0,330389.0,100.0,83.14,75.49,-25.24,-26.73,1.49,53.25,52.18,96.42,156.9,159.75
2025-09-15,56.0,57.1,55.8,57.0,296247.0,98.21,88.16,79.71,-23.28,-26.1,2.83,54.02,52.92,90.6,154.74,158.38
2025-09-22,57.0,58.95,56.75,57.25,449606.0,76.39,84.24,81.22,-21.4,-25.25,3.85,55.12,53.49,84.72,152.72,157.05
2025-09-30,57.55,60.1,57.55,60.05,281383.0,99.4,89.29,83.91,-19.39,-24.18,4.79,56.63,54.41,78.57,150.8,155.79
2025-10-07,61.0,61.95,60.6,61.6,316769.0,95.98,91.52,86.45,-17.44,-22.96,5.52,58.38,55.46,72.61,148.9,154.58
2025-10-13,59.9,63.0,59.6,62.05,782527.0,86.81,89.95,87.62,-15.65,-21.63,5.98,59.59,56.42,66.72,146.88,153.41
2025-10-20,62.35,63.65,61.75,62.15,408850.0,78.26,86.05,87.09,-14.05,-20.25,6.2,60.62,57.32,60.74,144.9,152.27
