ts,Open,High,Low,Close,Volume,RSV,%K,%D,MACD,Signal,Histogram,ma5,ma10,ma20,ma60,ma120
2025-07-18,240.0,240.35,237.6,238.85,7807,92.46,88.26,79.98,6.37,5.08,1.29,230.24,224.78,219.42,200.38,203.9
2025-07-21,238.2,239.2,236.65,237.4,4136,84.72,87.08,82.34,6.66,5.37,1.3,233.57,226.88,221.26,201.7,204.2
2025-07-22,238.35,241.2,232.85,232.95,8887,38.2,70.79,78.49,6.38,5.55,0.83,234.82,228.69,222.44,202.82,204.46
2025-07-23,235.5,238.1,234.75,236.85,8350,59.35,66.97,74.65,6.4,5.71,0.69,236.06,230.48,223.6,203.97,204.75
2025-07-24,239.15,239.85,237.9,239.65,4360,81.44,71.79,73.7,6.55,5.86,0.69,237.14,232.28,224.95,205.11,205.05
2025-07-25,238.7,239.85,237.45,238.2,5866,64.07,69.22,72.21,6.42,5.96,0.45,237.01,233.62,226.25,206.24,205.34
2025-07-28,240.85,242.25,238.5,240.6,8021,82.45,73.63,72.68,6.41,6.04,0.37,237.65,235.61,227.6,207.26,205.65
2025-07-29,239.5,240.35,233.7,235.6,13055,22.22,56.49,67.28,5.87,6.01,-0.14,238.18,236.5,228.5,208.26,205.9
2025-07-30,239.7,241.35,237.1,240.1,5869,74.85,62.61,65.73,5.76,5.97,-0.21,238.83,237.44,229.61,209.35,206.19
2025-07-31,240.4,245.7,240.25,245.2,5547,95.83,73.69,68.38,6.01,5.97,0.04,239.94,238.54,230.68,210.54,206.52
2025-08-01,236.45,241.85,236.15,240.9,7381,60.0,69.12,68.63,5.73,5.93,-0.2,240.48,238.74,231.76,211.58,206.81
2025-08-04,235.5,239.0,233.75,238.85,9424,42.92,60.39,65.88,5.24,5.8,-0.57,240.13,238.89,232.88,212.52,206.79
2025-08-05,243.3,244.75,241.6,244.65,5513,91.21,70.66,67.48,5.29,5.71,-0.42,241.94,240.06,234.38,213.49,206.81
2025-08-06,241.55,242.6,240.9,241.1,3858,61.51,67.61,67.52,4.92,5.57,-0.64,242.14,240.48,235.48,214.33,206.8
2025-08-07,249.65,254.3,249.35,253.2,9898,94.65,76.62,70.55,5.62,5.58,0.04,243.74,241.84,237.06,215.24,206.87
2025-08-08,253.2,253.85,252.3,252.7,5026,92.21,81.82,74.31,5.99,5.65,0.34,246.1,243.29,238.46,216.16,206.99
