ts,Open,High,Low,Close,Volume,RSV,%K,%D,MACD,Signal,Histogram,ma5,ma10,ma20,ma60,ma120
2025-07-14,223.25,240.35,220.45,238.85,36056.0,96.62,91.5,85.7,2.78,-4.33,7.12,219.79,208.67,199.82,224.96,222.44
2025-07-21,238.2,241.2,232.85,238.2,31599.0,93.36,92.12,87.84,4.71,-2.69,7.4,226.65,212.47,200.46,225.28,222.67
2025-07-28,240.85,245.7,233.7,240.9,39873.0,85.56,89.94,88.54,6.29,-1.06,7.35,232.39,217.08,201.81,225.76,222.94
2025-08-04,235.5,254.3,233.75,252.7,33719.0,96.11,91.99,89.69,8.37,0.66,7.71,239.09,223.16,203.54,226.24,223.37
2025-08-11,250.85,261.85,249.85,259.95,19008.0,95.41,93.13,90.84,10.4,2.43,7.97,246.12,229.48,206.23,226.62,223.9
2025-08-18,257.7,263.0,245.8,248.9,24312.0,53.23,79.83,87.17,10.76,3.94,6.81,248.13,233.96,208.66,226.5,224.25
2025-08-25,257.1,264.1,255.35,259.35,17482.0,84.38,81.35,85.23,11.74,5.36,6.38,252.36,239.5,213.62,226.64,224.74
2025-09-01,256.5,262.35,250.5,262.05,20642.0,93.25,85.31,85.26,12.5,6.66,5.84,256.59,244.49,218.83,226.62,225.25
2025-09-08,266.9,285.1,264.5,284.8,21677.0,99.24,89.95,86.82,14.82,8.14,6.68,263.01,251.05,224.79,226.88,226.05
2025-09-15,284.25,292.6,281.05,290.85,12926.0,96.26,92.06,88.57,16.8,9.72,7.08,269.19,257.66,230.34,227.59,226.92
2025-09-22,291.0,304.4,285.65,289.65,19505.0,72.63,85.58,87.57,17.87,11.2,6.67,277.34,262.74,235.7,228.56,227.74
2025-09-30,294.1,314.0,289.65,314.0,16991.0,100.0,90.39,88.51,20.47,12.89,7.58,288.27,270.31,241.39,230.14,228.86
2025-10-07,321.3,330.0,318.0,327.8,10326.0,96.64,92.47,89.83,23.23,14.77,8.46,301.42,279.0,248.04,232.07,230.13
2025-10-13,311.4,337.7,309.0,328.05,28768.0,82.97,89.3,89.66,24.89,16.61,8.28,310.07,286.54,254.85,233.69,231.37
2025-10-20,332.5,343.25,328.2,331.2,10227.0,79.08,85.9,88.4,25.96,18.31,7.65,318.14,293.67,261.58,235.44,232.62
